Date,Open,High,Low,Close,Volume,Adj Close
2001-10-18,2940.00,2950.00,2830.05127,2848.85132,10056000,22.84472
2001-10-17,2992.00,3096.95044,2960.00,2996.05127,14481700,22.10056
2001-10-16,89.9688,93.5938,88.9266,92.8562,15340800,0.68496
2001-10-15,2908.99829,2938.80005,2865.04956,2910.24951,13900800,21.46764
2001-10-12,2839.00171,3012.60156,2839.00171,2954.30078,23781200,21.79259
2001-10-11,2620.09912,2763.84961,2615.00171,2763.84961,18543200,20.38771
2001-10-10,2500.00,2575.00171,2451.00171,2512.60156,21194700,18.53436
2001-10-09,2400.99829,2474.95044,2380.00,2415.39844,11647200,17.81734
2001-10-08,2299.00171,2452.85132,2299.00171,2391.80151,16072800,17.64327
2001-10-05,2360.00,2508.00,2340.00,2487.65112,18923300,18.35031
2001-10-04,2252.24951,2398.64966,2252.24951,2372.49927,21133600,17.50089
2001-10-03,2370.00,2390.00,2156.00,2197.80151,16372800,16.21222
2001-10-01,2450.00,2450.00,2286.00,2331.6001,9668300,17.19919
2001-09-28,72.5312,76.5531,72.3438,74.3234,13870400,0.54825
2001-09-27,2510.00,2510.00,2330.00,2352.64966,12787100,17.35447
2001-09-26,2440.00,2587.00171,2415.00171,2569.54883,17459300,18.95444
2001-09-25,2455.00171,2532.49927,2395.29932,2475.29932,17365600,18.2592
2001-09-24,2240.00,2424.99829,2210.00,2402.24951,14332600,17.72034
2001-09-21,2300.00,2321.10083,2211.35034,2211.35034,10205900,16.31216
2001-09-20,2500.00,2514.89917,2306.74878,2457.04956,18497500,18.12458
2001-09-19,2655.00171,2719.00171,2524.99829,2563.04956,12879500,18.9065
2001-09-18,2491.10083,2798.00,2456.00,2651.94873,30029200,19.56227
2001-09-17,2775.00171,2811.25122,2618.15039,2618.15039,5587900,19.31295
2001-09-14,3124.99829,3124.99829,2844.30078,2908.99829,17388500,21.45841
2001-09-13,3210.30396,3249.88794,3102.34888,3160.30078,17136300,23.31216
2001-09-12,3220.00,3249.98389,3151.50073,3179.35034,12733600,23.45268
2001-09-11,3449.98389,3524.99194,3411.00806,3501.05591,14275500,25.82576
2001-09-10,3302.01611,3488.99194,3272.60791,3475.13599,16393400,25.63456
2001-09-07,3272.00,3366.94409,3230.01611,3320.95996,14946800,24.49727
2001-09-06,3360.00,3388.99194,3264.00,3296.95996,10232300,24.32023
2001-09-05,3427.48804,3449.98389,3310.01611,3375.19995,20008700,24.89737
2001-09-04,3390.01611,3567.00806,3384.99194,3422.20801,18715100,25.24413
2001-09-03,3510.01611,3575.00806,3371.36011,3405.53589,16014600,25.12115
2001-08-31,3670.01611,3684.99194,3524.99194,3532.28809,10623200,26.05614
2001-08-30,3728.00,3832.99194,3676.19189,3709.08789,10231500,27.36032
2001-08-29,3904.99194,3905.05591,3721.18408,3745.6001,10533700,27.62965
2001-08-28,3889.98389,3950.01611,3849.9519,3938.91211,7205400,29.05563
2001-08-27,3849.98389,3935.00806,3835.00806,3908.51196,8370900,28.83138
2001-08-24,3750.01611,3830.01611,3720.00,3812.09595,4938900,28.12017
2001-08-23,3717.50391,3789.9519,3700.99194,3769.76001,4292000,27.80787
2001-08-21,3689.98389,3758.68799,3683.00806,3747.71191,5760200,27.64523
2001-08-20,3624.99194,3710.01611,3575.00806,3681.88794,7934800,27.15968
2001-08-17,3760.00,3775.00806,3635.00806,3663.00806,4426700,27.02041
2001-08-16,3720.00,3780.00,3700.99194,3749.53589,6131300,27.65869
2001-08-14,3616.06396,3806.01611,3600.00,3789.43994,11320900,27.95304
2001-08-13,3640.00,3660.99194,3595.00806,3616.86401,5930000,26.68002
2001-08-10,3649.98389,3696.99194,3611.00806,3647.19995,3202700,26.9038
2001-08-09,3644.99194,3696.99194,3611.00806,3681.79199,4885600,27.15897
2001-08-08,3735.104,3739.00806,3660.00,3680.95996,5134200,27.15283
2001-08-07,3775.00806,3779.00806,3730.11206,3753.40796,4123200,27.68725
2001-08-06,3860.99194,3880.99194,3772.38403,3791.2959,5601400,27.96673
2001-08-03,3795.00806,4000.06396,3770.49609,3873.08789,7865300,28.57008
2001-08-02,3668.99194,3799.00806,3662.01611,3772.28809,14191300,27.82652
2001-08-01,3800.00,3848.99194,3584.99194,3617.66406,13903300,26.68593
2001-07-31,3616.54395,3817.98389,3616.54395,3761.31201,9475300,27.74555
2001-07-30,3648.99194,3683.00806,3626.11206,3656.80005,6525000,26.97462
2001-07-27,3665.98389,3684.86401,3596.28809,3621.18408,10082400,26.71189
2001-07-26,3644.99194,3712.99194,3562.20801,3653.24805,15147000,26.94841
2001-07-25,3670.01611,3710.01611,3619.00806,3684.54395,12572100,27.17927
2001-07-24,3616.54395,3728.99194,3600.00,3700.35205,9619800,27.29588
2001-07-23,3680.99194,3680.99194,3616.00,3627.552,9500,26.75887
2001-07-20,3740.00,3779.00806,3616.00,3751.2959,15174200,27.67167
2001-07-19,3600.00,3736.99194,3600.00,3700.28809,11307400,27.29541
2001-07-18,3695.00806,3742.68799,3641.18408,3675.45605,14306500,27.11223
2001-07-17,3575.00806,3776.99194,3556.00,3658.46411,19114400,26.98689
2001-07-16,3700.99194,3767.71191,3616.00,3624.09595,14019100,26.73337
2001-07-13,124.00,125.875,113.875,115.073,17112900,0.84884
2001-07-12,3830.01611,3948.00,3761.98389,3920.7041,17220400,28.92132
2001-07-11,3480.00,3848.99194,3455.00806,3767.39209,21567800,27.7904
2001-07-10,3649.98389,3649.98389,3451.00806,3494.8479,14711800,25.77997
2001-07-09,3580.00,3580.00,3415.00806,3519.64795,9453800,25.9629
2001-07-06,3475.00806,3699.93604,3390.01611,3652.73608,18569900,26.94464
2001-07-05,3504.99194,3574.01611,3382.56006,3504.06396,9086400,25.84795
2001-07-04,3244.99194,3550.01611,3168.99829,3474.8479,13290200,25.63243
2001-07-03,3600.00,3600.00,3202.30396,3277.08789,9477500,24.17364
2001-07-02,3735.26392,3799.00806,3672.28809,3723.04004,1597400,27.46324
2001-06-29,112.812,118.781,112.812,117.542,10628600,0.86706
2001-06-28,110.93,113.812,109.125,112.684,11625800,0.83122
2001-06-27,111.403,112.50,108.125,110.561,11884600,0.81556
2001-06-26,3324.09595,3590.01611,3275.00806,3565.88794,17706600,26.304
2001-06-25,3390.01611,3407.90405,3261.1521,3338.3999,12573400,24.62592
2001-06-22,105.969,108.406,105.375,107.492,8121800,0.79292
2001-06-21,3369.88794,3452.896,3340.09595,3406.14404,7136300,25.12564
2001-06-20,108.438,108.438,103.156,105.017,10788600,0.77466
2001-06-19,106.688,108.906,103.906,108.186,12948000,0.79804
2001-06-18,104.531,107.00,97.9797,105.283,14702500,0.77663
2001-06-15,3790.01611,3790.01611,3366.01611,3401.88794,19302100,25.09424
2001-06-14,119.00,119.628,116.719,118.853,7964200,0.87673
2001-06-13,120.094,121.688,118.438,119.528,9570300,0.88171
2001-06-12,118.594,120.156,116.916,119.942,10546600,0.88476
2001-06-11,122.562,123.094,118.375,118.988,8520200,0.87772
2001-06-08,121.812,124.031,120.347,123.562,10805000,0.91146
2001-06-07,3780.00,3895.00806,3700.00,3879.04004,10646900,28.61398
2001-06-06,118.469,122.222,118.00,118.63,8708800,0.87508
2001-06-05,3600.99194,3830.01611,3560.00,3779.36011,15497100,27.87869
2001-06-04,118.125,118.438,112.531,113.066,9494800,0.83404
2001-06-01,118.125,119.531,116.567,117.091,7992700,0.86373
2001-05-31,3780.00,3798.01611,3695.00806,3774.30396,10863500,27.84139
2001-05-30,132.38,132.38,122.011,122.341,13601500,0.90246
2001-05-29,134.188,135.00,132.03101,132.62,6228400,0.97828
2001-05-28,131.09399,135.43401,130.92799,133.71201,10855900,0.98634
2001-05-25,130.59399,132.188,129.062,130.54201,8558600,0.96295
2001-05-24,131.284,133.431,129.85201,130.136,12362400,0.95996
2001-05-23,123.656,132.812,123.188,132.286,20398400,0.97582
2001-05-22,124.194,125.778,123.188,124.031,9946200,0.91492
2001-05-21,122.969,125.00,122.812,123.453,6054400,0.91066
2001-05-18,122.781,125.312,122.312,123.189,9027200,0.90871
2001-05-17,120.00,123.281,119.531,122.156,8388800,0.90109
2001-05-16,122.656,124.688,117.969,118.67,8414700,0.87538
2001-05-15,120.312,122.50,112.531,122.123,9366900,0.90085
2001-05-14,3825.98389,3979.48804,3772.00,3895.7439,6272900,28.7372
2001-05-11,119.438,122.50,118.312,121.95,6657500,0.89957
2001-05-10,3835.00806,3944.99194,3750.01611,3840.06396,8549700,28.32647
2001-05-09,3975.00806,4095.00806,3830.01611,3857.34399,11573700,28.45394
2001-05-08,125.00,126.091,122.503,123.952,9876100,0.91434
2001-05-07,122.656,125.781,121.25,124.973,11336500,0.92187
2001-05-04,3775.00806,3849.98389,3670.01611,3813.50391,9098200,28.13055
2001-05-03,3889.98389,3939.00806,3775.13599,3800.80005,8025200,28.03684
2001-05-02,117.031,128.438,117.031,122.597,14188200,0.90434
2001-04-30,102.50,117.094,102.344,116.494,11935500,0.85933
2001-04-27,3630.01611,3630.01611,3200.00,3236.51196,10908600,23.87433
2001-04-26,3880.00,3950.01611,3635.00806,3651.61597,8489700,25.166
2001-04-25,3675.00806,3675.00806,3655.00806,3655.00806,623000,25.18938
2001-04-24,114.719,122.281,111.25,120.695,9778200,0.8318
2001-04-23,118.75,119.625,114.781,115.787,7385300,0.79797
2001-04-20,3830.01611,4000.00,3726.0481,3849.53589,9759900,26.53001
2001-04-19,119.386,128.23,114.00,118.672,17599200,0.81786
2001-04-18,3066.00,3537.40796,3010.00,3537.40796,15879600,24.37891
2001-04-17,94.0938,98.5625,91.25,95.2969,14266100,0.65676
2001-04-16,2850.00,3092.00,2760.00,3072.95044,17041700,21.17799
2001-04-12,2979.75049,3048.00,2720.64966,2849.84961,26643600,19.64043
2001-04-11,120.938,124.969,101.214,101.214,18095100,0.69754
2001-04-10,124.219,126.562,114.125,120.492,12666500,0.8304
2001-04-09,124.375,124.969,120.312,123.789,6026100,0.85312
2001-04-06,122.50,132.061,122.50,125.273,12095100,0.86335
2001-04-04,127.188,127.188,119.562,122.28,7071600,0.84272
2001-04-03,129.21899,130.311,124.219,127.284,9006500,0.87721
2001-04-02,121.875,129.71899,117.656,127.955,12709000,0.88183
2001-03-30,136.71899,136.71899,126.823,127.591,9288600,0.87932
2001-03-29,146.603,146.603,136.812,137.85001,9788700,0.95003
2001-03-28,146.09399,153.75,146.062,147.36301,9133200,1.01559
2001-03-27,134.15601,147.78101,132.34399,145.42,14064500,1.0022
2001-03-26,4120.99219,4344.896,4120.99219,4310.75195,6168500,29.7086
2001-03-23,135.90601,138.65601,125.00,131.88699,10810400,0.90893
2001-03-22,139.09399,139.688,132.34399,135.07201,8552200,0.93088
2001-03-21,134.84399,142.812,126.25,140.32001,14819600,0.96705
2001-03-20,4449.98389,4500.00,4220.99219,4359.13623,7224900,30.04205
2001-03-19,4630.01611,4760.00,4330.78418,4453.85596,10963200,30.69483
2001-03-16,4860.00,4990.01611,4609.98389,4694.20801,10313500,32.35128
2001-03-15,4660.00,4911.00781,4560.00,4878.75195,10601400,33.62311
2001-03-14,4251.00781,4790.01611,4211.00781,4708.86377,13087500,32.45228
2001-03-13,4384.99219,4724.99219,3740.99194,4283.104,28840900,29.51805
2001-03-12,4737.98389,4879.00781,4400.99219,4452.38379,10439200,30.68469
2001-03-09,4950.01611,4950.01611,4950.01611,4950.01611,32000,34.11424
2001-03-08,5209.98389,5315.00781,5041.98389,5113.66406,12956400,35.24206
2001-03-07,150.938,163.125,150.938,162.245,30616700,1.11815
2001-03-05,4700.00,4999.00781,4609.98389,4814.68799,38526900,33.18159
2001-03-02,5689.98389,5708.99219,4900.99219,4939.83984,36356400,34.04411
2001-03-01,196.25,196.688,173.438,177.584,25841000,1.22386
2001-02-28,5684.99219,6329.98389,5552.00,6258.3999,38126300,43.13129
2001-02-27,179.625,181.53101,173.125,177.98,22685100,1.22659
2001-02-26,5729.98389,5779.00781,5620.25586,5719.00781,15659200,39.41393
2001-02-23,5796.99219,5849.98389,5576.00,5598.56006,18437700,38.58384
2001-02-22,184.03101,184.03101,173.65601,181.384,21099700,1.25005
2001-02-21,6264.99219,6264.99219,5856.00,5912.00,24248700,40.74399
2001-02-20,197.65601,198.241,195.01601,195.978,10005600,1.35063
2001-02-19,6260.00,6320.99219,6160.99219,6305.05615,12659600,43.45283
2001-02-16,203.125,204.28101,193.75,195.442,15890500,1.34694
2001-02-15,198.125,203.438,197.875,203.034,13251000,1.39926
2001-02-14,199.84399,199.96899,196.875,198.80901,8709100,1.37014
2001-02-13,199.96899,203.875,198.438,199.47501,16147900,1.37473
2001-02-12,199.375,199.688,196.756,199.258,13654600,1.37323
2001-02-09,203.90601,204.688,199.44701,200.192,11360400,1.37967
2001-02-08,202.03101,204.65601,198.46899,204.267,13173900,1.40776
2001-02-07,209.34399,210.15601,202.21899,202.80,15779600,1.39765
2001-02-06,6652.00,6735.00781,6644.99219,6686.46387,10658600,46.08139
2001-02-05,211.789,211.789,207.50,208.50,12226800,1.43693
2001-02-02,209.40601,215.625,209.062,214.381,13288200,1.47746
2001-02-01,211.562,211.71899,207.188,210.99699,14876100,1.45414
2001-01-31,6889.98389,6915.13623,6760.00,6786.65576,14878200,46.77189
2001-01-30,207.938,216.375,207.938,215.47701,17188800,1.48501
2001-01-29,206.562,212.50,197.375,207.614,15835600,1.43082
2001-01-25,213.28101,213.28101,207.188,211.806,13855200,1.45971
2001-01-24,211.812,213.90601,209.84399,213.19501,15528500,1.46929
2001-01-23,213.28101,213.28101,208.938,211.067,17056200,1.45462
2001-01-22,217.188,218.375,211.40601,213.85001,23123300,1.4738
2001-01-19,201.21899,212.50,201.21899,211.841,22746900,1.45995
2001-01-18,197.65601,202.78101,197.50,200.82201,19810500,1.38401
2001-01-17,191.188,198.438,191.188,196.93401,27881000,1.35722
2001-01-16,6195.00781,6233.98389,6044.99219,6099.90381,20258500,42.03897
2001-01-15,5860.00,6214.01611,5825.98389,6171.45605,49329200,42.53209
2001-01-12,172.71899,182.75,172.71899,181.186,41621200,1.24869
2001-01-11,177.09399,179.21899,172.438,173.17,25868700,1.19344
2001-01-10,5928.00,6020.99219,5625.66406,5665.6001,43315800,39.04586
2001-01-09,6024.00,6097.6958,5840.00,5923.2002,39633700,40.82118
2001-01-08,195.367,198.46899,185.627,187.72301,39385900,1.29374
2001-01-05,190.03101,200.25,189.062,199.422,23358000,1.37437
2001-01-04,176.21899,193.03101,176.21899,190.55,32903200,1.31322
2001-01-03,178.21899,178.21899,171.09399,175.769,27272300,1.21135
2001-01-02,175.34399,179.65601,172.375,178.817,28652900,1.23236
2001-01-01,178.71899,181.77499,174.22,175.455,27254100,1.20919
2000-12-29,5536.00,5743.00781,5425.98389,5705.53613,36339000,39.32109
2000-12-28,172.40601,177.21899,171.21899,173.008,30041600,1.19233
2000-12-27,172.71899,179.938,169.25,172.034,42394300,1.18561
2000-12-26,5824.99219,5875.00781,5500.00,5551.00781,40295000,38.25612
2000-12-22,196.15601,196.562,180.467,181.13699,37840900,1.24835
2000-12-21,206.71899,206.71899,195.03101,196.159,25459900,1.35188
2000-12-20,6884.38379,6884.38379,6558.01611,6623.04004,23779200,45.64429
2000-12-19,221.875,221.875,215.312,215.79401,25346500,1.4872
2000-12-18,221.25,223.438,217.189,222.00,25146000,1.52997
2000-12-15,234.688,234.688,223.75,224.23599,19622600,1.54538
2000-12-14,238.198,238.34399,233.944,235.37,13000500,1.62211
2000-12-13,233.562,240.00,232.65601,238.228,26351000,1.64181
2000-12-12,234.312,237.875,232.375,233.108,20461200,1.60652
2000-12-11,7425.98389,7550.01611,7375.00781,7474.20801,18211900,51.51032
2000-12-08,7280.00,7408.00,7232.00,7388.09619,18552400,50.91686
2000-12-07,7275.00781,7324.99219,7225.21582,7276.38379,8675600,50.14697
2000-12-06,7217.98389,7488.99219,7217.98389,7295.35986,20086500,50.27775
2000-12-05,7217.98389,7259.00781,7102.49609,7186.46387,22518400,49.52726
2000-12-04,7289.98389,7340.00,7180.99219,7195.64795,11904300,49.59056
2000-12-01,7150.01611,7328.00,7024.99219,7264.73584,19900200,50.06669
2000-11-30,7381.31201,7399.00781,7150.01611,7158.68799,17240200,49.33584
2000-11-29,7440.00,7440.00,7280.99219,7404.73584,14916500,51.03154
2000-11-28,7571.13623,7571.13623,7436.19189,7463.39209,14455000,51.43578
2000-11-27,7600.00,7600.00,7484.99219,7587.55176,16329200,52.29146
2000-11-24,7449.98389,7499.00781,7400.00,7442.20801,13721300,51.28979
2000-11-23,7409.98389,7470.01611,7311.35986,7437.6958,10316200,51.25869
2000-11-22,7694.01611,7776.99219,7411.00781,7416.00,22493700,51.10917
2000-11-21,7655.00781,7682.04785,7550.01611,7673.6001,10354200,52.88448
2000-11-20,7616.00,7735.00781,7615.00781,7682.04785,9773700,52.9427
2000-11-17,7529.98389,7668.99219,7390.01611,7637.21582,14931800,52.63373
2000-11-16,7600.00,7700.00,7515.04004,7534.78418,9377400,51.9278
2000-11-15,7680.00,7839.00781,7574.68799,7600.09619,14645300,52.37791
2000-11-14,7324.99219,7699.93604,7251.00781,7658.3999,18341100,52.77973
2000-11-13,7588.99219,7593.98389,7320.06396,7371.55176,17460700,50.80284
2000-11-10,7904.99219,7944.99219,7768.99219,7831.2959,11167900,53.97128
2000-11-09,7929.98389,8041.66406,7849.98389,7927.00781,13943500,54.6309
2000-11-08,7702.01611,8011.00781,7660.99219,7996.7041,22626900,55.11123
2000-11-07,7550.01611,7711.93604,7508.51221,7697.21582,15570300,53.04724
2000-11-06,7575.00781,7659.90381,7508.19189,7591.71191,14173900,52.32013
2000-11-03,7424.99219,7609.98389,7391.00781,7578.78418,14124000,52.23103
2000-11-02,7324.99219,7449.95215,7324.99219,7398.46387,13416600,50.98831
2000-11-01,7180.00,7369.98389,7180.00,7293.24805,10965100,50.26319
2000-10-31,7080.00,7174.91211,6975.00781,7169.4082,10331000,49.40972
2000-10-30,7220.00,7280.00,7070.01611,7104.54395,7576500,48.96269
2000-10-27,7160.00,7248.99219,7131.04004,7200.73584,8428200,49.62562
2000-10-26,7151.00781,7175.00781,7100.99219,7149.6001,3214700,49.27321
2000-10-25,7100.00,7264.99219,7064.99219,7246.33594,18921100,49.93989
2000-10-24,6878.01611,7115.00781,6750.01611,7087.71191,21742200,48.29535
2000-10-23,7200.00,7248.00,6845.08789,6906.84814,20276800,47.06295
2000-10-20,6724.99219,7212.00,6724.99219,7099.45605,35252600,48.37537
2000-10-19,6235.00781,6724.99219,6110.01611,6677.79199,31149800,45.50217
2000-10-18,6440.99219,6440.99219,6102.14404,6241.31201,24015900,42.52802
2000-10-17,6502.01611,6595.00781,6300.06396,6450.91211,28750300,43.95623
2000-10-16,6944.99219,6998.11182,6480.00,6531.13623,29607100,44.50287
2000-10-13,6769.98389,6769.98389,6475.00781,6479.74414,25272900,44.15269
2000-10-12,6784.99219,6840.00,6560.99219,6789.75977,28486800,46.26512
2000-10-11,7280.00,7280.00,6775.55176,6800.51221,30249100,46.33838
2000-10-10,7424.00,7580.00,7243.00781,7288.7041,33802400,49.6649
2000-10-09,7489.98389,7512.00,7360.00,7398.56006,18491200,50.41346
2000-10-06,7476.99219,7548.99219,7235.00781,7389.66406,18277300,50.35284
2000-10-05,7648.99219,7713.98389,7475.00781,7486.84814,16591600,51.01505
2000-10-04,7555.00781,7680.00,7375.104,7602.78418,17583300,51.80503
2000-10-03,7200.00,7617.98389,7056.00,7576.06396,22986300,51.62296
2000-10-02,7357.34424,7357.34424,7357.34424,7357.34424,000,50.13261
2000-09-29,7369.98389,7495.00781,7304.09619,7343.61621,15524800,50.03907
2000-09-28,7404.99219,7588.99219,7263.00781,7357.34424,16070000,50.13261
2000-09-27,7276.99219,7499.90381,7051.00781,7457.05615,23620200,50.81205
2000-09-26,7580.25586,7644.44824,7200.00,7286.78418,20521000,49.65182
2000-09-25,7351.00781,7580.25586,7332.00,7580.25586,16022800,51.65152
2000-09-22,7500.99219,7500.99219,6950.01611,7018.78418,25043800,47.82568
2000-09-21,7777.98389,7777.98389,7520.99219,7527.35986,10940800,51.29109
2000-09-20,7748.99219,7909.95215,7570.04785,7805.4082,12583000,53.1857
2000-09-19,7950.01611,7950.01611,7421.05615,7715.35986,28405400,52.57212
2000-09-18,8399.00781,8400.00,7975.00781,7989.24805,34303400,54.43838
2000-09-15,8500.99219,8604.00,8399.10352,8507.9043,29571100,57.97248
2000-09-14,8727.00781,8824.99219,8332.99219,8566.30371,40615500,58.37041
2000-09-13,8875.00781,8924.99219,8651.00781,8687.04004,36105800,59.1931
2000-09-12,8718.01562,8929.98438,8605.05566,8847.00781,36238600,60.28311
2000-09-11,8609.98438,8873.98438,8600.00,8688.25586,29241700,59.20138
2000-09-08,8395.00781,8634.49609,8395.00781,8555.2959,21363200,58.2954
2000-09-07,8340.00,8443.93555,8240.00,8355.2959,10295000,56.93261
2000-09-06,8530.1123,8530.1123,8280.06445,8360.44824,10823400,56.96772
2000-09-05,8620.00,8648.99219,8500.99219,8536.86426,11883500,58.16981
2000-09-04,8599.00781,8700.00,8521.98438,8588.86426,20778000,58.52413
2000-09-01,8373.15234,8373.15234,8373.15234,8373.15234,000,57.05428
2000-08-31,7824.99219,8452.00,7800.00,8373.15234,36178200,57.05428
2000-08-30,7831.00781,7959.00781,7791.104,7826.11182,11775900,53.32677
2000-08-29,7769.98389,7915.00781,7649.98389,7843.83984,15171000,53.44757
2000-08-28,8009.98389,8150.01611,7764.99219,7780.7041,15523400,53.01737
2000-08-25,8249.98438,8308.99219,8060.99219,8079.26416,14479200,55.05174
2000-08-24,8000.00,8255.00781,7964.00,8206.14355,14143600,55.91629
2000-08-23,8260.00,8271.00781,8000.00,8018.78418,13146000,54.63963
2000-08-22,7984.00,8617.31152,7984.00,8310.55957,19847400,56.62778
2000-08-21,8089.98389,8100.00,7929.98389,7979.00781,18685100,54.3686
2000-08-18,7552.99219,8024.7998,7551.00781,7966.65576,26989800,54.28443
2000-08-17,7780.00,7809.98389,7524.99219,7530.68799,10528400,51.31377
2000-08-16,7340.00,7779.00781,7340.00,7749.24805,17325800,52.80303
2000-08-15,7298.14404,7298.14404,7298.14404,7298.14404,000,49.72923
2000-08-14,7299.00781,7350.01611,7190.04785,7298.14404,12602400,49.72923
2000-08-11,7249.98389,7484.99219,7160.99219,7255.45605,20588600,49.43835
2000-08-10,7536.00,7660.00,7249.98389,7289.79199,15299500,49.67231
2000-08-09,7529.98389,7800.00,7513.75977,7591.04004,20076500,51.72501
2000-08-08,6520.99219,7529.98389,6520.99219,7513.75977,40451800,51.19842
2000-08-07,6350.01611,6500.00,6329.98389,6500.00,12784100,44.29071
2000-08-04,6488.99219,6600.00,6255.104,6288.00,17080400,42.84615
2000-08-03,6575.00781,6575.00781,6400.99219,6451.83984,11447100,43.96255
2000-08-02,6760.00,6760.00,6481.98389,6646.91211,13200400,45.29176
2000-08-01,6824.00,6919.80811,6744.99219,6784.7998,10981900,46.23132
2000-07-31,6777.24805,6924.99219,6699.00781,6800.95996,11138100,46.34144
2000-07-28,6824.99219,7049.98389,6735.00781,6954.04785,17727100,47.38457
2000-07-27,6449.98389,6848.00,6400.99219,6781.88818,20777200,46.21148
2000-07-26,7204.99219,7238.01611,6606.94385,6608.25586,18709000,45.02836
2000-07-25,6775.00781,7208.99219,6363.00781,7181.43994,28602300,48.93401
2000-07-24,7121.98389,7121.98389,6780.00,6795.00781,14928700,46.30088
2000-07-21,7350.01611,7488.00,7252.00,7267.104,14899700,49.51772
2000-07-20,7280.00,7364.99219,7220.99219,7341.05615,11033400,50.02163
2000-07-19,7452.00,7471.00781,7210.04785,7296.44824,16468500,49.71767
2000-07-18,7635.00781,7696.99219,7375.00781,7476.16016,18695600,50.94222
2000-07-17,7768.99219,7828.99219,7615.00781,7650.65576,16053900,52.13122
2000-07-14,7944.99219,7999.00781,7649.98389,7731.80811,28383100,52.68419
2000-07-13,8399.00781,8465.98438,7916.00,7964.51221,13207700,54.26983
2000-07-12,8260.06445,8396.99219,8071.2959,8392.28809,15412900,57.18467
2000-07-11,8349.8877,8543.00781,8260.06445,8277.59961,19213400,56.40319
2000-07-10,8510.01562,8597.69629,8275.48828,8326.46387,9447100,56.73615
2000-07-07,8478.01562,8587.00781,8461.24805,8483.04004,6084800,57.80305
2000-07-06,8550.01562,8550.01562,8371.00781,8454.24023,5434700,57.60681
2000-07-05,8720.00,8748.99219,8550.01562,8564.00,8036300,58.35471
2000-07-04,8664.99219,8815.00781,8626.20801,8728.54395,12623800,59.47591
2000-07-03,8500.00,8661.79199,8440.99219,8656.44824,11194900,58.98465
2000-06-30,8324.99219,8344.99219,8150.01611,8318.84766,6810400,56.68425
2000-06-29,8264.99219,8596.99219,8264.99219,8350.94434,8318800,56.90296
2000-06-28,8100.99219,8249.98438,8025.15186,8247.10352,6628200,56.19539
2000-06-27,8049.98389,8335.00781,7999.00781,8158.14404,10888900,55.58923
2000-06-26,8000.00,8180.00,7860.99219,8089.4082,7594500,55.12086
2000-06-23,8475.00781,8475.00781,8160.00,8202.24023,9530000,55.8897
2000-06-22,8470.01562,8590.01562,8350.01562,8505.31152,7328600,57.95481
2000-06-21,8819.9043,8937.98438,8412.00,8439.26367,14006000,57.50476
2000-06-20,8580.00,8912.99219,8580.00,8774.5918,12527900,59.78967
2000-06-19,8499.00781,8715.00781,8329.98438,8570.40039,17828800,58.39832
2000-06-16,8300.00,8470.01562,8151.00781,8429.69629,14018200,57.43957
2000-06-15,7801.98389,8390.01562,7750.01611,8296.41602,20392500,56.53141
2000-06-14,7839.00781,7919.80811,7750.01611,7846.33594,8186500,53.46458
2000-06-13,7700.99219,7849.98389,7449.98389,7802.91211,10521600,53.16869
2000-06-12,8060.00,8060.00,7729.98389,7765.95215,7493000,52.91685
2000-06-09,7920.00,8169.98389,7849.98389,7860.16016,12921900,53.55878
2000-06-08,7780.00,7999.00781,7780.00,7908.86377,9235600,53.89064
2000-06-07,7950.01611,8038.01611,7704.99219,7745.43994,13080700,52.77708
2000-06-06,8100.00,8195.00781,7809.98389,7987.64795,14727000,54.42747
2000-06-05,8126.94385,8427.93555,7820.00,8008.25586,12625000,54.5679
2000-06-02,6990.01611,7620.00,6990.01611,7524.99219,12576000,51.27496
2000-06-01,6980.00,7124.99219,6800.99219,6966.78418,11775000,47.47135
2000-05-31,6324.00,7017.34424,6324.00,6990.01611,11381100,47.62966
2000-05-30,5920.00,6315.00781,5875.00781,6265.50391,12633700,42.69286
2000-05-29,5801.21582,5964.00,5600.00,5876.06396,10251400,40.03924
2000-05-26,6070.01611,6140.00,5831.00781,5990.01611,13135200,40.8157
2000-05-25,6088.00,6310.01611,6000.00,6027.83984,12650400,41.07343
2000-05-24,6155.00781,6155.00781,5752.00,6024.99219,15331100,41.05403
2000-05-23,5840.00,6190.01611,5600.99219,6180.00,16154600,42.11024
2000-05-22,5940.44824,6249.98389,5849.98389,5864.00,13307300,39.95703
2000-05-19,6875.00781,6875.00781,6300.00,6456.99219,15881200,43.99765
2000-05-18,6950.01611,7000.00,6760.00,6934.01611,6609100,47.24807
2000-05-17,6969.98389,7448.99219,6852.00,6993.24805,11739100,47.65168
2000-05-16,7024.99219,7111.00781,6740.00,6929.98389,12279800,47.2206
2000-05-15,6665.98389,7200.00,6112.00,6969.98389,16507400,47.49316
2000-05-12,7128.00,7299.00781,6764.99219,6830.01611,11086900,46.53942
2000-05-11,7651.00781,7651.00781,6925.53613,7190.01611,14827400,48.99245
2000-05-10,7960.99219,8030.01611,7551.00781,7700.00,8378600,52.46745
2000-05-09,7504.99219,7944.00,7062.01611,7924.99219,11302900,54.00054
2000-05-08,8689.98438,8700.00,7520.00,7552.7998,18781000,51.46444
2000-05-05,8192.00,8724.99219,8192.00,8500.00,9759700,57.91862
